TOWN_ID,C_Name,T_Name,NFULLN,No,Address,case,Report_Time,disastertype0,Flood,Traffic,Landslide,disastertype,Time,Day,Hour2,situation,Processing1,Processing2,X,Y,Lon,Lat,geo
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,569,嘉義縣布袋鎮,707-0,2009-8-9 12:58,其他,1,0,0,Flood,2009/08/09 12:05,2009/08/09,12:05,布袋鎮海埔新生地2臺抽水機故障糗球支援抽水機,1.08091220通報公所目前1臺故障修理中2臺可供運種中,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,561,嘉義縣布袋鎮菜舖里24-2號,689-0,2009-8-9 12:09,人員受困,1,0,0,Flood,2009/08/09 11:53,2009/08/09,11:53,同上地址有7大人12小孩因淹水受困水深半層樓需救援,1.08091201轉報勤指中心翁太乙派遣救援,處理中,170383.89,2587758.01,120.221107,23.39066,"23.39066,120.221107"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,560,嘉義縣布袋鎮公所,688-0,2009-8-9 12:06,其他,1,0,0,Flood,2009/08/09 11:55,2009/08/09,11:55,輸送物資至淹水區,請國軍指派高腳車輛輸送,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,554,嘉義縣布袋鎮海埔新生地抽水站,684-0,2009-8-9 11:58,積水地區,1,0,0,Flood,2009/08/09 11:20,2009/08/09,11:20,報案人表示:海埔新生地抽水站沒有起用，造成淹水。,"一、08/09 11點23分移請水利處處理。
二、08/09 11點25分請水利處應變中心處理。",處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,548,嘉義縣布袋鎮好美里,653-1,2009-8-9 11:35,積水地區,1,0,0,Flood,2009/08/09 10:30,2009/08/09,10:30,好美里淹水約1公尺高請加派抽水機或派員協助處理水患,"1.08091046通報水利處應變小組派員處理。
2.0809 10點30分移請水利處前往抽水。
3.0809 11點32分電請水利處應變中心處理。",處理中,161621.54,2583180.87,120.13566,23.348882,"23.348882,120.13566"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,525,嘉義縣布袋鎮過溝團結橋附近淹水,641-0,2009-8-9 10:20,積水地區,1,0,0,Flood,2009/08/09 09:40,2009/08/09,09:40,布袋鎮過溝團結橋附近淹水,一、08/09 09點42分已請布袋鎮公所派員協助撤離或提供物資。,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,524,嘉義縣布袋鎮淹水,639-0,2009-8-9 10:14,其他,1,0,0,Flood,2009/08/09 08:30,2009/08/09,08:30,布袋鎮淹水，請求阿兵哥20名支援。,一、已協調國軍派兵支援。,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,518,嘉義縣布袋鎮海運街21號,626-0,2009-8-9 09:50,積水地區,1,0,0,Flood,2009/08/09 09:06,2009/08/09,09:06,上述災害地點淹水亟需調派沙包20個,1.08090908通知公所蔡先生派員前往處理並將處理情形回報,處理中,163533.87,2586817.73,120.154152,23.381822,"23.381822,120.154152"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,513,嘉義縣布袋鎮九龍里入船路嘉慶廟附近,617-0,2009-8-9 09:30,積水地區,1,0,0,Flood,2009/08/09 08:34,2009/08/09,08:34,嘉慶廟附近淹水至膝蓋。,一、08/09 08點40分通報水利處應變小組處理，目前已有抽水機陸續抽水。,處理中,163896,2586338,120.157722,23.37751,"23.37751,120.157722"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,511,嘉義縣布袋鎮九龍里入船處,611-0,2009-8-9 09:21,積水地區,1,0,0,Flood,2009/08/09 08:34,2009/08/09,08:34,嘉慶廟附近淹水至膝蓋,1.08090840通報水利處應變小組處理目前已有抽水機陸續抽水,處理中,163957.68,2586390.85,120.158322,23.37799,"23.37799,120.158322"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,508,嘉義縣布袋鎮光復里,605-0,2009-8-9 09:08,積水地區,1,0,0,Flood,2009/08/09 08:20,2009/08/09,08:20,光副里1段17巷1弄25號淹水,"1.08090822通報水利處應變小組立即處理
2.08090840請應變小組再次確認處理
3.08090845應變小組表示公所已有抽水機現正抽水處理",處理中,163632.68,2585042.82,120.155221,23.365801,"23.365801,120.155221"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,505,嘉義縣布袋鎮岱江里29巷,600-0,2009-8-9 08:44,積水地區,1,0,0,Flood,2009/08/09 08:30,2009/08/09,08:30,全村淹水，最深及膝蓋，請求抽水機支援。,一、08/09 08點35分通報水利處應變小組處理。,處理中,163895.31,2586217.88,120.157722,23.376425,"23.376425,120.157722"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,444,嘉義縣布袋鎮興中里太平路176號,523-0,2009-8-9 02:23,房屋淹水,1,0,0,Flood,2009/08/09 01:51,2009/08/09,01:51,該地淹水且持續上漲中。,一、0809/0154，已通報布袋鎮公所蔡其俊表示，抽水機已啟動抽水中，水正持續下降中。,處理中,164196.13,2586394.93,120.160654,23.378039,"23.378039,120.160654"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,438,嘉義縣布袋鎮海埔新生地新南三街231號,510-0,2009-8-9 01:49,積水地區,1,0,0,Flood,2009/08/09 01:20,2009/08/09,01:20,水淹1層樓高，要求申請抽水機。,一、0809/0135，已通知水利處應變小組處理。,處理中,164868.36,2588114.54,120.167133,23.393601,"23.393601,120.167133"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,436,嘉義縣布袋鎮布袋漁市,506-1,2009-8-9 01:41,積水地區,1,0,0,Flood,2009/08/09 01:13,2009/08/09,01:13,布袋漁市淹大水，希望能儘速處理。,一 、0809/0115經聯絡鎮公所蔡先生，已派員前往搶修抽水馬達，鎮公所已管制處理進度。,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001003,嘉義縣,布袋鎮,嘉義縣布袋鎮,435,嘉義縣布袋鎮大崙淹水,509-0,2009-8-9 01:40,積水地區,1,0,0,Flood,2009/08/09 01:37,2009/08/09,01:37,該地區淹水約40公分且持續上漲中。,,處理中,164343.81,2586357.24,120.162101,23.377707,"23.377707,120.162101"
1001004,嘉義縣,大林鎮,嘉義縣大林鎮,1618,嘉義縣大林鎮西結里陳井寮191-1號,909-1,2009-8-12 08:48,積水地區,1,0,0,Flood,2009/08/09 18:27,2009/08/09,18:27,淹水缺抽水機,"1.08091850以通知水利處應變小調派
2.08101630以處理完妥{已派2部抽水機處理}",結案建議,190274.36,2612153.49,120.414717,23.611792,"23.611792,120.414717"
1001004,嘉義縣,大林鎮,嘉義縣大林鎮,605,嘉義縣大林鎮西結里,764-0,2009-8-9 15:14,其他,1,0,0,Flood,2009/08/09 14:54,2009/08/09,14:54,大林鎮西結里抽水機故障請求加派抽水機,"1.08091455請水利署派抽水機支援
2.08091500通報水利處應變小組妥處",處理中,190274.36,2612153.49,120.414717,23.611792,"23.611792,120.414717"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1614,嘉義縣民雄鄉金興村,1739-1,2009-8-12 08:41,積水地區,1,0,0,Flood,2009/08/09 07:47,2009/08/09,07:47,水深2尺高請求抽水機,"1.08090758已通知公所當地因洪水已溢堤抽水機已無作用已請公所人員與報案人連絡說明並提供援助
2.08101630牛稠溪潰堤已通知五河局處理",結案建議,192743.43,2601550.61,120.439318,23.516141,"23.516141,120.439318"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1559,嘉義縣民雄鄉大崎村、秀林村、亞昌村堤防,782-3,2009-8-12 03:21,水利設施損壞,1,0,0,Flood,2009/08/09 14:15,2009/08/09,14:15,"堤防潰堤，請國軍兵力80人協助。支援日期:8月10日
支援地點:秀林村、溪底寮、大崎村、亞昌村
聯絡人:秀林村村長09****2448","一、請國軍支援兵力80人協助因朴子溪堤防活動水門損壞所造成的垃圾
二、併案號180。
三、0811支援兵力已到",結案建議,197485.4,2602269.13,120.485727,23.52279,"23.52279,120.485727"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1077,嘉義縣民雄鄉金興村集福街10巷45號,737-1,2009-8-10 19:46,積水地區,1,0,0,Flood,2009/08/09 13:30,2009/08/09,13:30,金世界社區又開始淹水約1樓高民生物資在社區入口無人送達急須食物及飲水,"1.08091338電洽民雄鄉公所林小姐表示有商請消防分隊協助發送物資音信廠須船艇方能送抵故較緩慢請耐心等候
2.08091350民雄分對救災時協助物資發送
3.08091455請指揮中心派遣救出該戶民眾
4.08/10 1930公所林小姐回報，該地水已退，人員均已返家，且物資均已發放及收容。",結案建議,192467.47,2601668.33,120.436611,23.517194,"23.517194,120.436611"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1071,嘉義縣民雄鄉民雄地下道,625-1,2009-8-10 19:39,積水地區,1,0,0,Flood,2009/08/09 09:25,2009/08/09,09:25,民雄地下道淹水。,"一、08/09 09點32分通知公所林小姐派員前往處理並回報。
二、08/09 18點21分公所承辦人表示，已用警戒繩圍起，禁止進入。
三、08/10 19點30分公所人員回報:現場水已退，污泥清除後已可通車。",結案建議,192087.92,2606660.91,120.432701,23.562262,"23.562262,120.432701"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1070,嘉義縣民雄鄉金興村42巷36號,683-2,2009-8-10 19:37,積水地區,1,0,0,Flood,2009/08/09 11:42,2009/08/09,11:42,位處3樓目前金世界淹水家中有2名大人其中1位行動不便，請提供物資。,"1.08/09 1150由消防局派員處理。
2.08/09 1152請民雄分隊前往該地搶救。
3.08/10 1930公所人員回報，現場水已退，人員安全，物資已發放供應。",結案建議,192743.43,2601550.61,120.439318,23.516141,"23.516141,120.439318"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1064,嘉義縣民雄鄉,677-1,2009-8-10 19:31,積水地區,1,0,0,Flood,2009/08/09 10:33,2009/08/09,10:33,臺一線協同中學前道路淹水車輛無法通行,"1.08/09 1125通知警察局勤務中心林南宏派員前往處理。
2.08/10 1930公所人員回報現場水已退，可通行。",結案建議,192087.92,2606660.91,120.432701,23.562262,"23.562262,120.432701"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1062,嘉義縣民雄鄉集福街32巷49號,548-1,2009-8-10 19:30,人員受困,1,0,0,Flood,2009/08/09 03:50,2009/08/09,03:50,民雄鄉集福街32巷49號附近淹水至2樓請求協助撤離。,"一、0809/0355通知鄉公所林金珍小姐派員至現場瞭狀況並協助撤離。
二、0809/0405再次通知公所林金珍小姐追蹤撤離情形。
三`08101910公所回報現場水已退人員安全",結案建議,192489.06,2601513.57,120.436829,23.515798,"23.515798,120.436829"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,1039,嘉義縣民雄鄉秀林村,1221-0,2009-8-10 18:24,積水地區,1,0,0,Flood,2009/08/10 12:26,2009/08/10,12:26,民雄鄉秀林村溪底寮堤防崩塌約40-50公尺因目前淹水已退請恕派員處理民眾反映怕水位升高時又會再次淹水,"1.08101230本案移請水利處派員處理
2.08101240以通報第五河川局應變小組",處理中,196512.17,2600855.41,120.476247,23.509992,"23.509992,120.476247"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,689,嘉義縣民雄鄉金興村金世界,527-4,2009-8-9 18:25,積水地區,1,0,0,Flood,2009/08/09 02:22,2009/08/09,02:22,金世界一帶淹水嚴重，請求派消防車協助勸離,"一、0809/通報雙福分隊吳岳霖與羅分隊長聯絡
二、0809/0245，於0231派遣雙福11車(2人)前往現場勸離。
三、0809/0300，民雄分局及雙福分隊已在現場疏散民眾。
四、0809/0255詢問謝大後，留一臺公車在鹿草三角村待命餘5臺車派遣至金興村，協助人員撤離實際人數及收容場所確定後再行回報。
五.08091818經洽羅村長表示金興村金世界民眾均已疏散完畢",結案建議,192743.43,2601550.61,120.439318,23.516141,"23.516141,120.439318"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,679,嘉義縣民雄鄉金世界惠安街59巷12號,593-1,2009-8-9 18:12,積水地區,1,0,0,Flood,2009/08/09 08:09,2009/08/09,08:09,上述地點造成淹水有3個大人3個小孩等待救援,"1.08090816目前由指揮中心指派?福分隊人員在處理中。
2.08091812經確認李先生全家平安撤離淹水地方",結案建議,193601.48,2608205.55,120.447469,23.576263,"23.576263,120.447469"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,531,嘉義縣民雄鄉大崎村,651-0,2009-8-9 10:50,積水地區,1,0,0,Flood,2009/08/09 10:40,2009/08/09,10:40,民雄鄉大崎村水淹及腰。,一、08/09 請國軍派輛中型戰術輪車支援。,處理中,197485.4,2602269.13,120.485727,23.52279,"23.52279,120.485727"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,520,嘉義縣民雄鄉西昌村,631-0,2009-8-9 10:01,積水地區,1,0,0,Flood,2009/08/09 09:40,2009/08/09,09:40,上述地點大淹水請支援抽水機,1.08090948通報水利處應變小組處理,處理中,186758.31,2604595.26,120.380583,23.543411,"23.543411,120.380583"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,506,嘉義縣民雄鄉金興村立德街,552-1,2009-8-9 08:47,人員受困,1,0,0,Flood,2009/08/09 04:45,2009/08/09,04:45,"紀SIR透過中央應變中心幫他媳婦陳美惠09****5190報案
陳小姐受困在住家2樓(淹水)","一、08/09/04點45分電洽陳美惠小姐，告知目前救援情形，並請其注意救生艇經過時呼救，後續情形持續追蹤。
二、08/09 08點30分聯繫紀先生表示:陳小姐目前安全無虞，和鄰居一起。",結案建議,192854,2601693,120.440395,23.517431,"23.517431,120.440395"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,466,嘉義縣民雄鄉朴子溪與臺鐵,541-0,2009-8-9 03:40,其他,1,0,0,Flood,2009/08/09 03:36,2009/08/09,03:36,"一、臺鐵與朴子潰堤(往民雄)。
二、秀林村(溪底寮)活動水門破壞。","一、0809/0315通報第五河川局應變中心派員前往勘查。
二、0809/0320應變中心回報，目前派一臺移動式抽水機至(溪底寮)抽水。",處理中,192087.92,2606660.91,120.432701,23.562262,"23.562262,120.432701"
1001005,嘉義縣,民雄鄉,嘉義縣民雄鄉,464,嘉義縣民雄鄉秀林村朴子溪堤防活動水門,537-0,2009-8-9 03:29,水利設施損壞,1,0,0,Flood,2009/08/09 03:28,2009/08/09,03:28,朴子溪堤防活動水門損壞，已潰堤。,,處理中,196512.17,2600855.41,120.476247,23.509992,"23.509992,120.476247"
1001006,嘉義縣,溪口鄉,嘉義縣溪口鄉,814,嘉義縣溪口鄉游西村,1037-0,2009-8-9 23:17,房屋淹水,1,0,0,Flood,2009/08/09 22:20,2009/08/09,22:20,該村淹水係雲林縣大埤鄉公所將水抽至興安中排所造成，請告知雲林縣災害應變中心將大埤地區淹水抽至北港溪才不會造成游西村淹水。,08092235，已通知水利處應變小組請第五河川局協處理。,處理中,188272.54,2612927.51,120.395068,23.618706,"23.618706,120.395068"
1001006,嘉義縣,溪口鄉,嘉義縣溪口鄉,778,嘉義縣溪口鄉游西村,997-0,2009-8-9 22:04,房屋淹水,1,0,0,Flood,2009/08/09 21:44,2009/08/09,21:44,游西村水位上漲，開始淹水似，大埤抽水站未動作,"1.08092150，連絡第五河川局應變中心，回覆大埤抽水站確實有抽水動作。
2.因北港溪水位未降，致游七村才有淹水，俟北港溪水位下降後，淹水情形應可改善。",處理中,188272.54,2612927.51,120.395068,23.618706,"23.618706,120.395068"
1001007,嘉義縣,新港鄉,嘉義縣新港鄉,1875,嘉義縣新港鄉159號月眉橋,495-1,2009-8-12 18:35,其他,1,0,0,Flood,2009/08/09 00:38,2009/08/09,00:38,水位暴漲，有危害之虞。,"一、0809/0045，已通知公路總局五工處郭先生已答應處理相關事宜。
2.08121800目前水以退無危害之虞",結案建議,183391.24,2605525.94,120.347564,23.55168,"23.55168,120.347564"
1001007,嘉義縣,新港鄉,嘉義縣新港鄉,476,嘉義縣新港鄉,540-1,2009-8-9 05:11,其他,1,0,0,Flood,2009/08/09 03:05,2009/08/09,03:05,申請200沙包。(因朴子溪北堤防六興橋旁有缺口),"一、0809/0315電洽水利處鄭文厚先生，請其與公所接洽後續事宜，將持續追蹤。
二、0809/0508水利處將沙包運至公所。",結案建議,183265.75,2606156.24,120.346307,23.557366,"23.557366,120.346307"
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉,1880,嘉義縣六腳鄉,994-1,2009-8-12 18:40,水利設施損壞,1,0,0,Flood,2009/08/09 21:53,2009/08/09,21:53,六腳田寮農田水利排水倒塌(朴子過朴子大橋紅綠燈左轉到底),"08092120，已通知水利處應變小組，代為轉達嘉南農田水利會處理。
08121800,公所人員回報,水已退無立即危險,日後將進行災後復建工程",結案建議,177655.32,2599884.63,120.291657,23.500496,"23.500496,120.291657"
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉,1877,嘉義縣六腳鄉灣內,720-1,2009-8-12 18:36,其他,1,0,0,Flood,2009/08/09 12:00,2009/08/09,12:00,抽水機損壞、故障。,"1、08/09 12點10分通報應變小組處理。
2.08091225六腳鄉 公所回報其並非故障而是積水位太高無法抽水移往高處
3.08121835電詢鄉公所表示該區積水已退",結案建議,177655.32,2599884.63,120.291657,23.500496,"23.500496,120.291657"
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉,1874,嘉義縣六腳鄉嘉59線蓖麻橋(埤溝橋),494-1,2009-8-12 18:34,其他,1,0,0,Flood,2009/08/09 00:25,2009/08/09,00:25,朴子溪水位持續上漲，離堤防頂僅餘不足1公尺。,"一、0809/0038，連絡六腳公所許先生派員前往查看，如需疏散再向縣應回報。
2.08121800公所人員回報目前水均以退無立即危險",結案建議,177655.32,2599884.63,120.291657,23.500496,"23.500496,120.291657"
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉,1864,嘉義縣六腳鄉,772-1,2009-8-12 18:12,其他,1,0,0,Flood,2009/08/09 15:05,2009/08/09,15:05,臺北支援抽水機1臺因管子破裂請求支援,"1.0809 1517通報水利處應變小組妥處。
2.0812 1800公所人員回報，目前水均已退，不需抽水機了。",結案建議,177655.32,2599884.63,120.291657,23.500496,"23.500496,120.291657"
1001008,嘉義縣,六腳鄉,嘉義縣六腳鄉,1863,嘉義縣六腳鄉更寮村,703-2,2009-8-12 18:10,其他,1,0,0,Flood,2009/08/09 12:30,2009/08/09,12:30,朴子橋往六腳耕聊方向堤防破損請求進行圍堵作業以防災害發生,"1.0809 1231轉請第五河川局及水利處辦理。
2.0809 1240以通報第五河川局應變小組處理。
3.0809 1415第五河川局已派員現場勘查。
4.0812 1800公所人員回報，目前水已退，已無立即危險，日後將進行災後修補工作以維護堤防。",結案建議,171433.72,2596984.85,120.230896,23.474024,"23.474024,120.230896"
