TOWN_ID,C_Name,T_Name,No,Time,Day,day2,Hour2,Hour,NFULLN,Flood,Traffic,Landslide,disastertype,situation,goods,Keywords,X,Y,Lon,Lat,geo
1001015,嘉義縣,梅山鄉,1272,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣梅山鄉,0,0,1,Landslide,今天早上氣象局發佈嘉義山區高雄縣桃源鄉會有豪大雨發生.目前受困於太和村的村民還在等待救援.早上10點多雖有空投物資但農會下方三戶人家11口人所在處於量兩面走山的中間無法出入下午若大豪雨恐面臨土石流和大石掉落土石坍方覆蓋的危機目前仍接獲消息有老人性命垂危需緊及送, ,走山,220814.3,2604365.25,120.71414,23.5423,"23.5423,120.71414"
1001015,嘉義縣,梅山鄉,1274,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣梅山鄉,0,0,1,Landslide,今天早上氣象局發佈嘉義山區高雄縣桃源鄉會有豪大雨發生.目前受困於太和村的村民還在等待救援.早上10點多雖有空投物資但農會下方三戶人家11口人所在處於量兩面走山的中間無法出入下午若大豪雨恐面臨土石流和大石掉落土石坍方覆蓋的危機目前仍接獲消息有老人性命垂危需緊及送, ,走山,220814.3,2604365.25,120.71414,23.5423,"23.5423,120.71414"
1001015,嘉義縣,梅山鄉,1275,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣梅山鄉,0,0,1,Landslide,今天早上氣象局發佈嘉義山區高雄縣桃源鄉會有豪大雨發生.目前受困於太和村的村民還在等待救援.早上10點多雖有空投物資但農會下方三戶人家11口人所在處於量兩面走山的中間無法出入下午若大豪雨恐面臨土石流和大石掉落土石坍方覆蓋的危機目前仍接獲消息有老人性命垂危需緊及送, ,走山,220814.3,2604365.25,120.71414,23.5423,"23.5423,120.71414"
1001015,嘉義縣,梅山鄉,1340,2009/8/11 13:00,2009/8/11,2,13:00,2_13,嘉義縣梅山鄉,0,1,0,Traffic,嘉義縣梅山鄉對外道路中斷受困於山上極需救援‧現持續下大雨隨時會遭受土石流危害，請大家重視嘉義縣梅山鄉還有多人受困於山上‧,直升機救援,道路中斷,204970.65,2608411.67,120.55884,23.57848,"23.57848,120.55884"
1001015,嘉義縣,梅山鄉,1505,2009/8/11 15:00,2009/8/11,2,15:00,2_15,嘉義縣梅山鄉,0,1,1,Traffic&Landslide,嘉義縣太和道路多處中斷.多處太和朋友家及家人半夜土石流掩埋.災情慘重.有災民受傷.許多人等待救援.而直升機只丟物資.還有一處太和民宅一家人受困家中不法動彈.雨再一直下.隨時可能被土石給沖刷.政府底什麼時候才能救出災民呢?生命就那麼不值嗎?(以上是太和災民所電話訴說災,急需直升機救援,道路、土石流,198862.87,2613361.31,120.49884,23.62299,"23.62299,120.49884"
1001015,嘉義縣,梅山鄉,1097,2009/8/10 06:00,2009/8/10,2,06:00,2_6,嘉義縣梅山鄉,0,0,1,Landslide,"受傷的村民及多位年邁老人身體不適,走山土石流情形目前因雨勢,持續發生中,多人生命堪慮!!救救他們!!", ,走山土石流,224790.8,2517500.68,120.75452,22.75794,"22.75794,120.75452"
1001015,嘉義縣,梅山鄉,1118,2009/8/11 08:00,2009/8/11,2,08:00,2_8,嘉義縣梅山鄉,0,0,1,Landslide,"梅山鄉太和村3鄰37號11人受困於屋頂,其中有生病90歲老奶奶,土石流沖刷中,生命岌岌可危!!請救災單位加快腳步!!0X19X95X11",請求救離現場!!拜託,土石流,204970.65,2608411.67,120.55884,23.57848,"23.57848,120.55884"
1001015,嘉義縣,梅山鄉,1142,2009/8/11 09:00,2009/8/11,2,09:00,2_9,嘉義縣梅山鄉,1,0,1,Flood&Landslide,"8/8深夜4點多,先生打電話向我求救,因為後山土石流已流進家中,那時都已斷電,而且前面道路積水半個人高沒辦法逃生,要我聯繫其他人可以前去救援,等6點村民緊急救至安全地方安置之後,清晨才發現整座山已走山,隔壁梅山鄉農會瑞里辦公處整棟房屋已流失,裡面有好幾戶房子也都被土石",食物.水,土石流、積水,216433.8,2603533.78,120.67126,23.53471,"23.53471,120.67126"
1001016,嘉義縣,番路鄉,295,2009/8/10 20:00,2009/8/10,0,20:00,0_20,嘉義縣番路鄉,0,1,0,Traffic,嘉義縣番路鄉草山村（草山產業道路），從8月6日開始風雨無停降下豪雨，多處嚴重坍坊道路中斷（灰窯崁）、沒電、電話也中斷無法與外界聯絡，其中有一戶老舊木建民宅部份倒塌。,我的 舅舅邱新良 外婆身體狀況不佳 在台北的孫子很擔心 請跟我聯絡 謝謝各位大大協助,道路、沒電、電話、聯絡,211145.71,2585695.57,120.61993,23.37351,"23.37351,120.61993"
1001016,嘉義縣,番路鄉,752,2009/8/10 16:00,2009/8/10,1,16:00,1_16,嘉義縣番路鄉,0,1,0,Traffic,"全村對外聯絡道路路基有3處中斷,全村對外交通,電力和通信完全中斷,2X0多村民即將沒有物資","急需空投物資,所有對外交通中斷須以空投進行救援",道路、通信、物資,211145.71,2585695.57,120.61993,23.37351,"23.37351,120.61993"
1001016,嘉義縣,番路鄉,856,2009/8/11 19:00,2009/8/11,1,19:00,1_19,嘉義縣番路鄉,0,1,1,Traffic&Landslide,山區多處坍塌，交通中斷，通訊失連，父母受困山中，糧食有限,請協助單位快速搶救,坍塌、交通中斷、通訊,211145.71,2585695.57,120.61993,23.37351,"23.37351,120.61993"
1001016,嘉義縣,番路鄉,915,2009/8/11 21:00,2009/8/11,1,21:00,1_21,嘉義縣番路鄉,0,0,1,Landslide,（這是家人利用微弱電池手機撥打給我的消息）大家拜託幫幫忙協助他們。草山產業道路7公里長的路，多處地基嚴重流失走山 沒路頭 沒路尾完全無法與外界聯絡…尤其是在（灰窯崁）路段更是嚴重，主要電線杆、電話線杆斷裂流失…目前村莊有 60多戶居民受困，老人、小孩為多。已經,相關單位 求求你們救救他們 或是空投物資 拜託拜託拜託。,受困、走山,211145.71,2585695.57,120.61993,23.37351,"23.37351,120.61993"
1001016,嘉義縣,番路鄉,929,2009/8/9 22:00,2009/8/9,1,22:00,1_22,嘉義縣番路鄉,0,1,0,Traffic,救救！被忽略的村落吧！！！草山村（草山分校的草山村）唯一對外聯繫產業道路 完全中斷 、五天了完全沒電、通訊中斷…無法與外界聯繫… 請求大家幫幫忙 。村莊約2X0人 有老人、嬰兒急需大家的幫忙 ，也有需復健救醫的民眾,相關單位拜託幫忙協助搶通道路或先空投物資 不然已快出現斷糧,道路、通訊、物資,211145.71,2585695.57,120.61993,23.37351,"23.37351,120.61993"
1001016,嘉義縣,番路鄉,976,2009/8/10 00:00,2009/8/10,2,00:00,2_0,嘉義縣番路鄉,0,0,1,Landslide,村莊的主道路都斷了，因為土石流把道路沖刷掉了直接往民宅，因為有打給鄉公所了但是鄉公所回應說要兩天道路才搶通，可是大家的糧食都沒了，而且村裡有很多年紀高的老人，拜託!大家手機都沒電了，食物也快沒了，大家都等不了那麼多天。,搶通道路、缺法食物,土石流、食物,199379.64,2597521.39,120.50444,23.47998,"23.47998,120.50444"
1001016,嘉義縣,番路鄉,1140,2009/8/10 09:00,2009/8/10,2,09:00,2_9,嘉義縣番路鄉,0,0,1,Landslide,那一帶也慘遭土石流，斷訊斷糧。請麻煩支援他們，非常感謝您！, ,土石流,211434.17,2596514.37,120.62247,23.47122,"23.47122,120.62247"
1001017,嘉義縣,大埔鄉,356,2009/8/9 23:00,2009/8/9,0,23:00,0_23,嘉義縣大埔鄉,0,1,0,Traffic,在大埔鄉深山裡)對外交通全部中斷, ,交通全部中斷,210073.48,2572129.35,120.6098,23.25098,"23.25098,120.6098"
1001017,嘉義縣,大埔鄉,364,2009/8/9 23:00,2009/8/9,0,23:00,0_23,嘉義縣大埔鄉,0,1,0,Traffic,"(在大埔鄉深山裡)目前對外交通全部中斷,村內老人小孩很多,現在有斷糧的危機目前斷水斷電,請相關單位多加注意..可否派遣直升機進行空援",直升機進行空援或撤離人員.....拜託..拜託..救救他們...,交通、'%水%電%'、物資,210073.48,2572129.35,120.6098,23.25098,"23.25098,120.6098"
1001017,嘉義縣,大埔鄉,926,2009/8/10 22:00,2009/8/10,1,22:00,1_22,嘉義縣大埔鄉,0,1,0,Traffic,道路坍方 無法出入, ,道路坍方,217349.51,2536331.99,120.68167,22.92788,"22.92788,120.68167"
1001018,嘉義縣,阿里山鄉,103,2009/8/9 10:00,2009/8/9,0,10:00,0_10,嘉義縣阿里山鄉,0,1,0,Traffic,"從8/8開始斷水斷電,對外道路全面中斷(連從家裡到特富野社區的道路也中斷),屋內有11人受困,糧食恐不足,急需救援,","糧食,水急需補充",%斷水%斷電%糧%'、'%道路%中斷%'、受困,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,120,2009/8/9 11:00,2009/8/9,0,11:00,0_11,嘉義縣阿里山鄉,1,0,0,Flood,全村停電。手機訊號中斷，只靠室內電話對外聯繫。雨勢大，部分住宅淹水。, ,淹水、訊號,226048.15,2609059.26,120.76533,23.58478,"23.58478,120.76533"
1001018,嘉義縣,阿里山鄉,127,2009/8/9 11:00,2009/8/9,0,11:00,0_11,嘉義縣阿里山鄉,0,1,1,Traffic&Landslide,山美大橋現在已經沖毀，對外交通完全中斷 已經停電四天了，電話不通，內部多處土石流，鄰和鄰之間完全無法聯繫，村內有很多老人和小孩，快要斷糧了,極需各項物資及人力救援,沖毀、土石流、交通、'%糧%電%',228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,152,2009/8/11 14:00,2009/8/11,0,14:00,0_14,嘉義縣阿里山鄉,1,0,1,Flood&Landslide,"山美大橋沖毀,對外交通完全中斷,還有多處土石流,民宅也被沖走,多數村民通訊","已停電四天,目前嘉義縣防災中心已有掌握狀況(道路正在搶修當中...)",土石流、沖走、通訊,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,187,2009/8/11 15:00,2009/8/11,0,15:00,0_15,嘉義縣阿里山鄉,1,1,0,Flood&Traffic,對外道路已經完全中斷，停電四天了山區大雨持續，多處民宅被水沖走，很多村民都通訊,物資、電力、人力、道路搶修,停電、'%道路%中斷%'、沖走、通訊,218566.99,2585837.72,120.69252,23.37496,"23.37496,120.69252"
1001018,嘉義縣,阿里山鄉,267,2009/8/11 19:00,2009/8/11,0,19:00,0_19,嘉義縣阿里山鄉,0,1,1,Traffic&Landslide,"目前狀況是斷電..聯絡道路也無法通行,土石流也進入,現在己?上了,深怕土石流進入家,請求救災人員盡快去支援,",目前物資很缺乏,土石流、斷電、道路,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,306,2009/8/9 21:00,2009/8/9,0,21:00,0_21,嘉義縣阿里山鄉,0,1,1,Traffic&Landslide,對外道路及橋樑皆中斷，土石流壓垮民宅數棟,需要民生物資及道路開通,土石流、道路,228015.59,2592122.34,120.78485,23.43186,"23.43186,120.78485"
1001018,嘉義縣,阿里山鄉,308,2009/8/9 21:00,2009/8/9,0,21:00,0_21,嘉義縣阿里山鄉,0,1,0,Traffic,全村村民大約2X0名 對外聯絡道完全中斷及斷水斷電三天，室內電話目前可以通訊,糧食、水,斷水斷電、道路,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,578,2009/8/9 11:00,2009/8/9,1,11:00,1_11,嘉義縣阿里山鄉,0,0,1,Landslide,無水無電無網路道路中斷 持續走山中,需要外界援助,走山,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,587,2009/8/10 11:00,2009/8/10,1,11:00,1_11,嘉義縣阿里山鄉,0,0,1,Landslide,"據友人描述,斷電已經有好幾天,因山美橋.茶山橋梁斷裂造成對外交通中斷,村內有發生土石流,新聞上都沒有任何相關消息.請相關單位協助",電力/民生用品/對外通訊/糧食/飲用水(道路不通、需空投),斷電、糧食、土石流,220487.37,2581836.56,120.71138,23.33886,"23.33886,120.71138"
1001018,嘉義縣,阿里山鄉,659,2009/8/10 13:00,2009/8/10,1,13:00,1_13,嘉義縣阿里山鄉,0,1,0,Traffic,8/7晚上就開始停電.道路中段.食物也沒了 那有老人 跟孕婦.小朋友特別多希望大家能幫忙,希望能空投食物...罐頭 乾糧等 米.,道路、食物,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,672,2009/8/10 14:00,2009/8/10,1,14:00,1_14,嘉義縣阿里山鄉,0,1,0,Traffic,8/7晚上就開始停電.道路中段.食物也沒了 那有老人 跟孕婦.小朋友特別多希望大家能幫忙,因為到路中段 要空投 希望能送些乾糧.米罐頭.泡麵..等等,食物、道路,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,719,2009/8/10 15:00,2009/8/10,1,15:00,1_15,嘉義縣阿里山鄉,0,1,0,Traffic,道路中斷.受困居民上百人.停水電三天.恐斷糧,糧食.水,道路中斷、受困、斷糧,231108.01,2600547.34,120.81501,23.50798,"23.50798,120.81501"
1001018,嘉義縣,阿里山鄉,739,2009/8/11 16:00,2009/8/11,1,16:00,1_16,嘉義縣阿里山鄉,0,1,0,Traffic,對外聯絡橋樑道路全毀, ,橋樑道路,198862.87,2613361.31,120.49884,23.62299,"23.62299,120.49884"
1001018,嘉義縣,阿里山鄉,894,2009/8/11 20:00,2009/8/11,1,20:00,1_20,嘉義縣阿里山鄉,0,1,1,Traffic&Landslide,"橋斷路崩7戶被土石流淹沒,2人失蹤",需要物資、協助,橋斷、土石流、物資,225409.57,2602857.3,120.75917,23.52876,"23.52876,120.75917"
1001018,嘉義縣,阿里山鄉,899,2009/8/11 20:00,2009/8/11,1,20:00,1_20,嘉義縣阿里山鄉,0,1,1,Traffic&Landslide,"橋斷路崩土石流,通訊全斷,",急需要物資、協助,橋斷、土石流、通訊,226048.15,2609059.26,120.76533,23.58478,"23.58478,120.76533"
1001018,嘉義縣,阿里山鄉,923,2009/8/11 21:00,2009/8/11,1,21:00,1_21,嘉義縣阿里山鄉,0,1,0,Traffic,山美部落對外道路及通訊完全中斷，通往達娜伊谷自然生態公園的山美大橋已被沖斷，有14人受困於園區內，還有許多房舍都被土石淹沒，山美部落內約一兩百人受困，現在更面臨斷糧的危機，拜託相關單位救救他們!真的很危急！拜託,需要糧食、手電筒、蠟燭、飲水、睡袋,道路、通訊、物資,218566.99,2585837.72,120.69252,23.37496,"23.37496,120.69252"
1001018,嘉義縣,阿里山鄉,1175,2009/8/11 10:00,2009/8/11,2,10:00,2_10,嘉義縣阿里山鄉,0,0,1,Landslide,來吉村7做大小橋梁全部沖斷. 還有約13戶房子被土石沖毀, ,土石,225409.57,2602857.3,120.75917,23.52876,"23.52876,120.75917"
1001018,嘉義縣,阿里山鄉,1186,2009/8/11 10:00,2009/8/11,2,10:00,2_10,嘉義縣阿里山鄉,0,0,1,Landslide,我朋友弟弟今早於來吉傳來訊息，因為土石流，國小已毀，阿里山鄉來吉村民現在困在第二鄰，希望救難人員可以快點救援！有老人體弱不支，請大家協助發出訊息求救，謝謝!!, ,土石流,225409.57,2602857.3,120.75917,23.52876,"23.52876,120.75917"
1001018,嘉義縣,阿里山鄉,1198,2009/8/11 10:00,2009/8/11,2,10:00,2_10,嘉義縣阿里山鄉,0,0,1,Landslide,"各位,我們這裡下午會有豪雨,可能會有土石流,看有沒有辦法把消息傳出去,發布在哪裡都可以,請他們想辦法來支援,需要怪手挖開土石,因為有掩塞湖,怕豪雨把它沖垮,我們在阿里山鄉的來吉村,交通目前都中斷,多處落石山崩",需要直昇機救援,山崩,198862.87,2613361.31,120.49884,23.62299,"23.62299,120.49884"
1001018,嘉義縣,阿里山鄉,1213,2009/8/11 10:00,2009/8/11,2,10:00,2_10,嘉義縣阿里山鄉,0,1,0,Traffic,道路中斷無法入山,從8/8至今因道路中斷，無法入山，除了全區停電生活不便，食物已消耗將盡，需要道路搶通通知的協助，若道路無法搶通也需要物資協助，食物已經消耗殆盡，請各位幫幫忙，謝謝！,道路中斷,231108.01,2600547.34,120.81501,23.50798,"23.50798,120.81501"
1001018,嘉義縣,阿里山鄉,1219,2009/8/11 10:00,2009/8/11,2,10:00,2_10,嘉義縣阿里山鄉,1,0,1,Flood&Landslide,"房子被溪水沖走4戶,土石淹沒2互(初估)",已缺糧需空中求援,水沖走、土石,225409.57,2602857.3,120.75917,23.52876,"23.52876,120.75917"
1001018,嘉義縣,阿里山鄉,1233,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,0,0,1,Landslide,8日凌晨發生土石流 房子與茶廠都被淹沒 之後就斷了通訊~ 求大家救救我家人~ 已經過了3天了 山上沒水又沒電也無存糧 拜大家 那邊還有孕婦跟孩子,山上沒水又沒電也無存糧,土石流、存糧,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
1001018,嘉義縣,阿里山鄉,1240,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,1,0,0,Flood,8日土石流後就聯絡不上 民宅魚塭茶廠均被沖毀~斷水斷電無通訊,需要物資 救難隊(有人受困河邊) 醫生(有孕婦待產),聯絡不上、沖毀,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
1001018,嘉義縣,阿里山鄉,1247,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,0,0,1,Landslide,8日凌晨發生土石流 房子與茶廠都被淹沒 之後就斷了通訊~ 求大家救救我家人~ 已經過了3天了 山上沒水又沒電也無存糧 拜大家 那邊還有孕婦跟孩子,請快派員上去搜救~~~~應該是沒食物 而且有孕婦~~,土石流、食物,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
1001018,嘉義縣,阿里山鄉,1252,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,0,0,1,Landslide,嚴重土石流 全村無通訊 有孕婦及病人,請趕緊派員協助,土石流,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
1001018,嘉義縣,阿里山鄉,1254,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,1,0,1,Flood&Landslide,"各位,我們這裡下午會有豪雨,可能會有土石流,看有沒有辦法把消息傳出去,發布在哪裡都可以,請他們想辦法來支援,需要怪手挖開土石,因為有掩塞湖,怕豪雨把它沖垮,我們在阿里山鄉的來吉村,交通目前都中斷,多處落石山崩!!",協助直升機救援,山崩、堰塞湖,228578.85,2600661.85,120.79024,23.50898,"23.50898,120.79024"
1001018,嘉義縣,阿里山鄉,1258,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,0,0,1,Landslide,土石流沖毀民宅 全村約4X0人受困 斷糧3天 請急援,物資 醫生 救難隊,土石流、斷糧,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
1001018,嘉義縣,阿里山鄉,1263,2009/8/11 11:00,2009/8/11,2,11:00,2_11,嘉義縣阿里山鄉,0,1,0,Traffic,對外道路斷裂多處坍翻有斷糧危機急需救援新美村長緊急聯絡電話0X28X12X75希望能趕緊加派人力運送物資 拜託拜託, ,道路斷裂、斷糧,229972.39,2568470.03,120.80432,23.2183,"23.2183,120.80432"
1001018,嘉義縣,阿里山鄉,1268,2009/8/9 11:00,2009/8/9,2,11:00,2_11,嘉義縣阿里山鄉,0,0,1,Landslide,阿里山鄉里佳村已經斷糧3天，停電四天！發生嚴重土石流！民宅跟工廠都流掉了！裡面還有孕婦！,快點來救我們~~下午又要下大雨了,土石流、斷糧,220087.35,2589951.91,120.70731,23.41214,"23.41214,120.70731"
